issueid,id,comment_seq,utr_seq,author,created,is_private,actionbody,author_role
1004298.0,1064032.0,44,1,4ops,2022-04-10 06:29:54+00:00,0.0,only tls 1.2 tls 1.1 and 1.0 is disabled and security team can scan and confirm,assignee
1004298.0,1066811.0,45,0,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,dear  ph_user ,reporter
1004298.0,1066811.0,45,1,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,"there are list if ph_technical reported to ph_technical related ports , please provide the fix .",reporter
1004298.0,1066811.0,45,2,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,application.properties atached .,reporter
1004298.0,1066811.0,45,3,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,4,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,tls ph_path server is enabling the beast attack ph_ip_address,reporter
1004298.0,1066811.0,45,5,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,6,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical breached open responded,reporter
1004298.0,1066811.0,45,7,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,8,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,tls ph_path server is enabling the beast attack ph_ip_address,reporter
1004298.0,1066811.0,45,9,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,10,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical breached open responded,reporter
1004298.0,1066811.0,45,11,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,12,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,tls server supports tls version 1.0 ph_ip_address,reporter
1004298.0,1066811.0,45,13,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,14,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical breached open responded,reporter
1004298.0,1066811.0,45,15,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,16,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,tls server supports tls version 1.0 ph_ip_address,reporter
1004298.0,1066811.0,45,17,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,18,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical breached open responded,reporter
1004298.0,1066811.0,45,19,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,20,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,tls server supports tls version 1.0 ph_ip_address,reporter
1004298.0,1066811.0,45,21,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,22,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical breached open responded,reporter
1004298.0,1066811.0,45,23,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,24,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,tls server supports tls version 1.0 ph_ip_address,reporter
1004298.0,1066811.0,45,25,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,26,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical breached open responded,reporter
1004298.0,1066811.0,45,27,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,28,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,tls ph_path server is enabling the beast attack ph_ip_address,reporter
1004298.0,1066811.0,45,29,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,30,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical breached open responded,reporter
1004298.0,1066811.0,45,31,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,32,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,tls ph_path server is enabling the beast attack ph_ip_address,reporter
1004298.0,1066811.0,45,33,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical,reporter
1004298.0,1066811.0,45,34,.wy0w13yhr,2022-04-25 06:52:43+00:00,0.0,ph_technical breached open responded,reporter
1004298.0,1066894.0,46,0,4ops,2022-04-25 10:07:45+00:00,0.0,greetings,assignee
1004298.0,1066894.0,46,1,4ops,2022-04-25 10:07:45+00:00,0.0,nothing attached so please attache the file to check it,assignee
1004298.0,1067036.0,47,0,.wy0w13yhr,2022-04-26 05:54:34+00:00,0.0,dear  ph_user ,reporter
1004298.0,1067036.0,47,1,.wy0w13yhr,2022-04-26 05:54:34+00:00,0.0,added .,reporter
1004298.0,1067081.0,48,0,4ops,2022-04-26 07:12:35+00:00,0.0,greetings,assignee
1004298.0,1067081.0,48,1,4ops,2022-04-26 07:12:35+00:00,0.0,as per the attached file we are using tls1.2 not 1.0 (server.ssl.enabled-protocols=tlsv1.2) so please make sure that security team are doing the scanning on correct server .,assignee
1004298.0,1070939.0,49,0,4ops,2022-05-24 05:40:03+00:00,0.0,greetings,assignee
1004298.0,1070939.0,49,1,4ops,2022-05-24 05:40:03+00:00,0.0,as no response received will consider this issue as resolved and it will be closed and if you face any other issue you can open new ticket .,assignee
1004357.0,211718073.0,0,0,z8y1_3_ygi,2022-01-05 05:27:14+00:00,0.0,greetings,reporter
1004357.0,211718073.0,0,1,z8y1_3_ygi,2022-01-05 05:27:14+00:00,0.0,this ticket is created on the behalf of  ph_user  bank to track our activities on the issue: query from ph_name bank the check they scan is clear but when we receive is not clear meaning clarity of the image is not quite clear.,reporter
1004357.0,1046111.0,1,0,z2w_x,2022-01-05 05:27:18+00:00,1.0,problem:,others
1004357.0,1046111.0,1,1,z2w_x,2022-01-05 05:27:18+00:00,1.0,query from ph_name bank the check they scan is clear but when we receive is not clear meaning clarity of the image is not quite clear.,others
1004357.0,1046111.0,1,2,z2w_x,2022-01-05 05:27:18+00:00,1.0,investigation and simulation: good and bad resolution ice files were compared through ph_technical ph_technical service checking reason code (ph_technical) in ph_technical table of the ice file going through system specification manual provided by central bank to verify image view analysis record parameters value value of ph_technical is 1. development agile,others
1004357.0,1046111.0,1,3,z2w_x,2022-01-05 05:27:18+00:00,1.0,related issue :,others
1004357.0,1046111.0,1,4,z2w_x,2022-01-05 05:27:18+00:00,1.0,solution:,others
1004357.0,1046111.0,1,5,z2w_x,2022-01-05 05:27:18+00:00,1.0,1- did we resolve the problem and its symptoms?,others
1004357.0,1046111.0,1,6,z2w_x,2022-01-05 05:27:18+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others
1004357.0,1046111.0,1,7,z2w_x,2022-01-05 05:27:18+00:00,1.0,3- will this problem appear at this customer or other customer site?,others
1004357.0,1046112.0,2,0,4ggo,2022-01-05 05:27:22+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others
1004357.0,1046117.0,3,0,4lip,2022-01-05 05:33:26+00:00,0.0,greetings,others
1004357.0,1046117.0,3,1,4lip,2022-01-05 05:33:26+00:00,0.0,please be informed that while opening bad resolution ph_item ice file from ph_technical ph_technical we found that the value of parameter ph_technical ​ under heading ph_technical - image view analysis record is 1 which means ‘condition present’ according to system specification manual from central bank.,others
1004357.0,1046117.0,3,2,4lip,2022-01-05 05:33:26+00:00,0.0,so this seems to be root cause of the issue.,others
1004357.0,1046117.0,3,3,4lip,2022-01-05 05:33:26+00:00,0.0,please refer to system specification manual and check with central bank further.,others
1004357.0,1046117.0,3,4,4lip,2022-01-05 05:33:26+00:00,0.0,"regards,  ph_user   ph_user ",others
1004357.0,1047662.0,4,0,4lip,2022-01-12 07:13:02+00:00,0.0,greetings,others
1004357.0,1047662.0,4,1,4lip,2022-01-12 07:13:02+00:00,0.0,please let us know if you want any information from us so that we shall proceed towards closing the ticket.,others
1004357.0,1047662.0,4,2,4lip,2022-01-12 07:13:02+00:00,0.0,"regards,",others
1004357.0,1047662.0,4,3,4lip,2022-01-12 07:13:02+00:00,0.0, ph_user   ph_user ,others
1004361.0,211718076.0,0,0,0ny0x93yik,2022-01-05 06:50:56+00:00,0.0,greetings,reporter
1004361.0,211718076.0,0,1,0ny0x93yik,2022-01-05 06:50:56+00:00,0.0,we are encountering a force logout issue while we are trying to approve writers or ph_item books in the ph_technical app.,reporter
1004361.0,211718076.0,0,2,0ny0x93yik,2022-01-05 06:50:56+00:00,0.0,attached is the video for the same.,reporter
1004361.0,1046147.0,1,0,z2w_x,2022-01-05 06:51:07+00:00,1.0,problem:,others
1004361.0,1046147.0,1,1,z2w_x,2022-01-05 06:51:07+00:00,1.0,force logout issue in the ph_technical app,others
1004361.0,1046147.0,1,2,z2w_x,2022-01-05 06:51:07+00:00,1.0,investigation and simulation: development agile,others
1004361.0,1046147.0,1,3,z2w_x,2022-01-05 06:51:07+00:00,1.0,related issue :,others
1004361.0,1046147.0,1,4,z2w_x,2022-01-05 06:51:07+00:00,1.0,solution:,others
1004361.0,1046147.0,1,5,z2w_x,2022-01-05 06:51:07+00:00,1.0,solved in the latest version,others
1004361.0,1046147.0,1,6,z2w_x,2022-01-05 06:51:07+00:00,1.0,1- did we resolve the problem and its symptoms?,others
1004361.0,1046147.0,1,7,z2w_x,2022-01-05 06:51:07+00:00,1.0,yes.,others
1004361.0,1046147.0,1,8,z2w_x,2022-01-05 06:51:07+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others
1004361.0,1046147.0,1,9,z2w_x,2022-01-05 06:51:07+00:00,1.0,yes.,others
1004361.0,1046147.0,1,10,z2w_x,2022-01-05 06:51:07+00:00,1.0,3- will this problem appear at this customer or other customer site?,others
1004361.0,1046147.0,1,11,z2w_x,2022-01-05 06:51:07+00:00,1.0,no.,others
1004361.0,1046148.0,2,0,4ggo,2022-01-05 06:51:11+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others
1004361.0,1046149.0,3,0,4hghs,2022-01-05 06:52:24+00:00,0.0,greetings,assignee
1004361.0,1046149.0,3,1,4hghs,2022-01-05 06:52:24+00:00,0.0,kindly be informed that your ticket has been assigned.,assignee
1004361.0,1046149.0,3,2,4hghs,2022-01-05 06:52:24+00:00,0.0,"regards,",assignee
1004361.0,1046149.0,3,3,4hghs,2022-01-05 06:52:24+00:00,0.0,ph_name team,assignee
1004361.0,1046152.0,4,0,4hghs,2022-01-05 06:56:49+00:00,1.0,greetings,others
1004361.0,1046152.0,4,1,4hghs,2022-01-05 06:56:49+00:00,1.0,"as per call  ph_user   ph_user  , kindly be informed that this ticket has been assigned to you.",others
1004361.0,1046152.0,4,2,4hghs,2022-01-05 06:56:49+00:00,1.0,"regards,",others
1004361.0,1046152.0,4,3,4hghs,2022-01-05 06:56:49+00:00,1.0, ph_user   ph_user ,others
1004361.0,1046152.0,4,4,4hghs,2022-01-05 06:56:49+00:00,1.0,ph_user,others
1004361.0,1046153.0,5,0,4lhl,2022-01-05 06:58:54+00:00,0.0,greetings,others
1004361.0,1046153.0,5,1,4lhl,2022-01-05 06:58:54+00:00,0.0,we will check and get back to you asap.,others
1004361.0,1046153.0,5,2,4lhl,2022-01-05 06:58:54+00:00,0.0,regards,others
1004361.0,1046153.0,5,3,4lhl,2022-01-05 06:58:54+00:00,0.0, ph_user   ph_user ,others
1004361.0,1046169.0,6,0,4kgr,2022-01-05 07:27:40+00:00,1.0,we are checking this issue with  ph_user .,assignee
1004361.0,1046390.0,7,0,4kgr,2022-01-05 15:42:47+00:00,0.0,greetings,assignee
1004361.0,1046390.0,7,1,4kgr,2022-01-05 15:42:47+00:00,0.0,"this issue has been reported to our  ph_user , and the team will plan to provide the needed fix as per its propriety.",assignee
1004361.0,1046390.0,7,2,4kgr,2022-01-05 15:42:47+00:00,0.0,best regards.,assignee
1004361.0,1047188.0,8,0,4kgr,2022-01-10 14:26:03+00:00,1.0,"this issue has been reported to our  ph_user , and the team will plan to provide the needed fix as per its propriety.",assignee
1004361.0,1048744.0,9,0,4hghq,2022-01-17 14:25:47+00:00,1.0,greetings,others
1004361.0,1048744.0,9,1,4hghq,2022-01-17 14:25:47+00:00,1.0,kindly if there is any update please provide it on this ticket.,others
1004361.0,1048744.0,9,2,4hghq,2022-01-17 14:25:47+00:00,1.0,"regards,  ph_user   ph_user  ph_user ph_user",others
1004361.0,1048751.0,10,0,4kgr,2022-01-17 14:34:30+00:00,1.0,we will update the ticket once get the new release from  ph_user .,assignee
1004361.0,1049233.0,11,0,4kgr,2022-01-19 15:31:13+00:00,1.0,we will update the ticket once get the new release from  ph_user .,assignee
1004361.0,1050088.0,12,0,4kgr,2022-01-24 14:01:53+00:00,1.0,we will update the ticket once get the new release from  ph_user .,assignee
1004361.0,1053187.0,13,0,0ny0x93yik,2022-02-08 08:27:50+00:00,0.0,greetings,reporter
1004361.0,1053187.0,13,1,0ny0x93yik,2022-02-08 08:27:50+00:00,0.0,gentle reminder,reporter
1004361.0,1053189.0,14,0,4kgr,2022-02-08 08:30:23+00:00,0.0,greetings,assignee
1004361.0,1053189.0,14,1,4kgr,2022-02-08 08:30:23+00:00,0.0,"we are checking this wit  ph_user , will get back to you asap.",assignee
1004361.0,1053189.0,14,2,4kgr,2022-02-08 08:30:23+00:00,0.0,best regards.,assignee
1004361.0,1053742.0,15,0,4kgr,2022-02-10 08:49:18+00:00,0.0,greetings,assignee
1004361.0,1053742.0,15,1,4kgr,2022-02-10 08:49:18+00:00,0.0,"we are planning to release a new ph_technical central version that will be sent to ph_name next week, this release is related to deposit auto rejection feature that has been added to ph_technical central and requires a modifications on ph_technical also, ph_technical as we planned with ph_name team that this release is urgent and considered as top priority, after delivering this release then we will start working on the opened issues based on their priorities.",assignee
1004361.0,1053742.0,15,2,4kgr,2022-02-10 08:49:18+00:00,0.0,"this release also will include a few major fixes and we will mention them in the release notes, ph_technical we will update the related tickets once it's published.",assignee
1004361.0,1053742.0,15,3,4kgr,2022-02-10 08:49:18+00:00,0.0,best regards.,assignee
1004361.0,1056408.0,16,0,4hghk,2022-02-23 05:53:40+00:00,1.0,greetings,others
1004361.0,1056408.0,16,1,4hghk,2022-02-23 05:53:40+00:00,1.0,kindly if there is any update please provide it.,others
1004361.0,1056408.0,16,2,4hghk,2022-02-23 05:53:40+00:00,1.0,"regards,  ph_user   ph_user ",others
1004361.0,1056408.0,16,3,4hghk,2022-02-23 05:53:40+00:00,1.0,ph_user ph_user,others
1004361.0,1056483.0,17,0,4kgr,2022-02-23 08:58:01+00:00,1.0,"we are checking this with  ph_user , once get the needed from them, then will update the ticket accordingly.",assignee
1004361.0,1059944.0,18,0,4hghk,2022-03-15 20:39:56+00:00,1.0,greetings,others
1004361.0,1059944.0,18,1,4hghk,2022-03-15 20:39:56+00:00,1.0,kindly if there any update form the  ph_user  please provide it.,others
1004361.0,1059944.0,18,2,4hghk,2022-03-15 20:39:56+00:00,1.0,"regards,  ph_user   ph_user ",others
1004361.0,1059944.0,18,3,4hghk,2022-03-15 20:39:56+00:00,1.0,ph_user ph_user,others
1004361.0,1060007.0,19,0,4kgr,2022-03-16 06:14:15+00:00,1.0,"we are following up with  ph_user , will update it once get a feedback.",assignee
1004361.0,1063315.0,20,0,4hghk,2022-04-05 04:20:18+00:00,1.0,greetings,others
1004361.0,1063315.0,20,1,4hghk,2022-04-05 04:20:18+00:00,1.0,kindly is there any updates from the  ph_user ph_technical,others
1004361.0,1063315.0,20,2,4hghk,2022-04-05 04:20:18+00:00,1.0,"regards,  ph_user   ph_user ",others
1004361.0,1063315.0,20,3,4hghk,2022-04-05 04:20:18+00:00,1.0,ph_user ph_user,others
1004361.0,1063337.0,21,0,4kgr,2022-04-05 06:50:56+00:00,1.0,"we are following up with  ph_user , will update it once get a feedback.",assignee
1004361.0,1064568.0,22,0,0ny0x93yoh,2022-04-12 06:39:28+00:00,0.0,greetings,others
1004361.0,1064568.0,22,1,0ny0x93yoh,2022-04-12 06:39:28+00:00,0.0,a video was uploaded showing the issue where the user will log out after getting a success qr scan.,others
